taxon,EU08_S_2019-09-13,EU08_S_2019-09-30,EU08_S_2019-10-11,EU08_S_2019-10-17,EU08_S_2019-10-28,EU08_S_2019-11-12,EU08_S_2019-11-26,EU08_S_2019-12-13,EU08_S_2020-01-02,EU08_S_Wi2020,EU08_S_2020-01-27,EU08_S_2020-02-07,EU08_S_2020-02-21,EU08_S_2020-03-06,EU08_S_2020-03-18,EU08_S_2020-04-14,EU08_S_2020-04-28,EU08_S_2020-05-12,EU08_S_2020-05-21,EU08_S_2020-05-28,EU08_S_2020-06-10,EU08_S_2020-06-23,EU08_S_2020-07-09,EU08_S_2020-07-21,EU08_S_2020-08-05,EU08_S_2020-08-20,EU08_S_2020-09-02,EU08_S_2020-09-17,EU08_S_2020-10-02,EU08_S_2020-10-29,EU08_S_2020-11-19
Altererythrobacter,8.91345039664854e-05,8.02825947334618e-05,0.00026565716942286,0.000160960242820023,3.63940750445827e-05,0.000155714730613516,0.000146477222791856,0.000225116578228011,3.73134328358209e-05,0.000144860354618148,0.000177270676207052,0.000130395097144347,7.72996650347848e-05,0.000471192974941101,0.000193589424486297,0.000285969206835808,0.000163671478608138,0.00013550135501355,0.000187138880441648,0.000469571750563486,3.53045013239188e-05,4.88042947779405e-05,0.000260455424914422,0.000153817756721836,0.000177047554973266,9.93541977148535e-05,0.000170992784104511,0.000170031880977683,0.000352112676056338,0.000347901717764731,6.54578778555999e-05
Sedimenticolaceae,0.0116171970169653,0.0118818240205523,0.0126851298399416,0.0369978615282025,0.0142300833424319,0.0154469012768608,0.0133294272740589,0.00871522752854157,0.0147014925373134,0.0139645381851895,0.0141333075485077,0.0196570608945104,0.0138108734862149,0.0178624973227672,0.0030421195276418,0.00535906293610304,0.00517201872401715,0.00748644986449864,0.0163980443986994,0.00774793388429752,0.0109090909090909,0.00878477306002928,0.0127995237386516,0.0134744354888328,0.011331043518289,0.0194403046862063,0.0135084299442564,0.0185759829968119,0.00682218309859155,0.014046531854751,0.0109969234797408
Flavimaricola,0.000118846005288647,8.02825947334618e-05,9.96214385335724e-05,6.89829612085815e-05,7.27881500891655e-05,0.000218000622858922,0.000146477222791856,6.43190223508603e-05,7.46268656716418e-05,0.000376636922007185,9.66930961129375e-05,9.77963228582605e-05,7.72996650347848e-05,0.000171342899978582,0.000165933792416826,0.000211617213058498,6.54685914432551e-05,0.00013550135501355,7.01770801656179e-05,0.000140871525169046,0.00028243601059135,0.000195217179111762,0.000186039589224587,3.07635513443672e-05,0.000141638043978613,3.31180659049512e-05,6.83971136418043e-05,0.000212539851222104,4.40140845070423e-05,0.000130463144161774,0.000163644694639
Lentimicrobium,0.000118846005288647,8.02825947334618e-05,0,0.00763411437374968,0.00312989045383412,0.000840859545312987,0.00036619305697964,3.21595111754301e-05,7.46268656716418e-05,0,4.83465480564688e-05,0,0,0.000214178624973228,0.000663735169667303,0.000829310699823843,0.000360077252937903,6.77506775067751e-05,0.00011696180027603,0.000140871525169046,0.000211827007943513,0,0.000372079178449174,0.00190734018335077,0.000283276087957225,3.31180659049512e-05,0.000102595670462706,0,0.000308098591549296,0.00060882800608828,0.00955685016691759
Arcobacteraceae,5.94230026443236e-05,0.000802825947334618,9.96214385335724e-05,9.1977281611442e-05,0.000181970375222914,0.000529430084085955,0.00322249890142083,0.000675349734684033,3.73134328358209e-05,0.000492525205701704,0.000419003416489396,0.000521580388577389,0.00015459933006957,0.000642535874919683,0.0092369811112033,0.000366040584749834,6.54685914432551e-05,0.00321815718157182,0.000374277760883296,9.39143501126972e-05,0.000388349514563107,9.76085895558809e-05,0,0.000861379437642281,7.08190219893063e-05,0.000132472263619805,3.41985568209022e-05,0.000170031880977683,0.0059419014084507,0.000260926288323549,0.0019964652745958
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40140845070423e-05,0,0
Maritimimonas,0.00112903705024215,0.000160565189466924,0.00152752872418144,0.00091977281611442,0.000727881500891655,0.000996574275926503,0.000659147502563351,0.00260492040520984,0.00126865671641791,0.000840190056785259,0.00146651195771289,0.000749771808579997,0.00159752641071889,0.000899550224887556,0.000470145745181006,0.00064057102331221,0.000883825984483944,0.000575880758807588,0.00154389576364359,0.000798271975957926,0.000812003530450132,0.000927281600780869,0.000520910849828844,0.000307635513443672,0.000920647285860982,0.00102666004305349,0.000581375465955337,0.000637619553666312,0.000484154929577465,0.00104370515329419,0.000556391961772599
Thermodesulfovibrionia,0.000118846005288647,8.02825947334618e-05,0.000730557215912864,0.000275931844834326,0.000218364450267496,0.000529430084085955,0.000146477222791856,0.000996944846438334,0.00041044776119403,0.000492525205701704,0.000338425836395281,0.000488981614291303,0.000566864210255089,0.000514028699935746,0.000138278160347355,7.43519937773101e-05,9.82028871648826e-05,0.000101626016260163,0.000163746520386442,9.39143501126972e-05,0.00028243601059135,0.000341630063445583,0.000111623753534752,0.000307635513443672,0.000177047554973266,0.000364298724954463,0.000273588454567217,0.000212539851222104,8.80281690140845e-05,0.000565340291367689,0.0001309157557112
Symphothece PCC-7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfonema,0.00106961404759783,0.000963391136801541,0.00039848575413429,0.000321920485640047,0.0012737926265604,0.000529430084085955,0.000952101948147063,0.000418073645280592,0.000298507462686567,0.000202804496465407,0.000225617224263521,0.000195592645716521,0.000283432105127544,0.000642535874919683,0.000414834481042064,0.00132689711971815,0.000818357393040689,0.000846883468834688,0.000257315960607266,0.00136175807663411,0.000211827007943513,0.000878477306002928,0.000558118767673761,0.000246108410754938,0.000106228532983959,0.000331180659049512,0.000273588454567217,0.000212539851222104,0.000352112676056338,0.000739291150250054,0.0003927472671336
Aliikangiella,0,8.02825947334618e-05,0.000365278607956432,2.29943204028605e-05,3.63940750445827e-05,3.11429461227032e-05,0,6.43190223508603e-05,0.000149253731343284,0.000144860354618148,0.000161155160188229,0.000260790194288695,0.00025766555011595,0.000299850074962519,5.53112641389419e-05,0.000183020292374917,3.27342957216275e-05,0.000237127371273713,4.67847201104119e-05,4.69571750563486e-05,0.000176522506619594,0.000244021473889702,0,3.07635513443672e-05,3.54095109946532e-05,0,3.41985568209022e-05,0,8.80281690140845e-05,8.69754294411829e-05,9.81868167833999e-05
Cloacimonadales,0.000683364530409722,0.000481695568400771,0.000464900046490005,0.000390903446848628,0.00040033482549041,0.000591715976331361,0.000146477222791856,0.000771828268210323,0.000559701492537313,0.000289720709236296,0.00038677238445175,3.25987742860868e-05,0.000309198660139139,0.000257014349967873,8.29668962084128e-05,0.000303127359245956,0.000556483027267668,0.000203252032520325,0.000818732601932209,0.000610443275732532,0.000247131509267432,0.000488042947779405,0.000446495014139009,0.000246108410754938,0.000424914131935838,0.000165590329524756,0.000273588454567217,0.000170031880977683,4.40140845070423e-05,0.000391389432485323,0.0001309157557112
Bacteroidetes vadinHA17,0.000118846005288647,0.000240847784200385,0,0.000183954563222884,0.000145576300178331,0.000155714730613516,0.000439431668375568,0.000482392667631452,0.000373134328358209,0.000579441418472592,0.000402887900470573,0.000456382840005216,0.000772996650347848,0.000299850074962519,0.000829668962084128,0.000657729175722358,0.000982028871648826,0.000474254742547425,0.000561416641324943,0.000234785875281743,0.000423654015887026,9.76085895558809e-05,0.000446495014139009,0.000799852334953547,0.000283276087957225,0.000264944527239609,3.41985568209022e-05,0,0.00475352112676056,0.000260926288323549,0.000490934083916999
C1-B045,0.000297115013221618,0,9.96214385335724e-05,0.000114971602014302,0.000473122975579576,0.000218000622858922,0.0013182950051267,0.000418073645280592,0.000746268656716418,0.00153551975895237,0.0023206343067105,0.00101056200286869,0.00115949497552177,0.00257014349967873,0.00387178848972593,0.00599963395941525,0.00432092703525484,0.00504742547425474,0.0019415658845821,0.00300525920360631,0.00204766107678729,0.00165934602244998,0.00115344545319244,0.000553743924198609,0.000495733153925144,0.000264944527239609,0.000341985568209022,0.000297555791710946,0.000528169014084507,0.000391389432485323,0.000327289389278
JS1,0,0,6.64142923557149e-05,0.000114971602014302,0.000145576300178331,0,0,9.64785335262904e-05,7.46268656716418e-05,0.000202804496465407,0.00011280861213176,0.000130395097144347,0.000231898995104355,0,0,2.28775365468646e-05,0,0,0.000561416641324943,0,7.06090026478376e-05,0.000146412884333821,0.000186039589224587,3.07635513443672e-05,0.000106228532983959,0.000132472263619805,6.83971136418043e-05,0,0,0,0
Trichloromonas,5.94230026443236e-05,8.02825947334618e-05,6.64142923557149e-05,4.5988640805721e-05,0,0,0.000219715834187784,6.43190223508603e-05,7.46268656716418e-05,0.000144860354618148,3.22310320376458e-05,9.77963228582605e-05,0.000128832775057975,0.000128507174983937,0.000165933792416826,0.000217336597195214,0.00013093718288651,6.77506775067751e-05,4.67847201104119e-05,4.69571750563486e-05,0.000176522506619594,0.000146412884333821,0,9.22906540331016e-05,3.54095109946532e-05,3.31180659049512e-05,0,0,0,0,0.0001309157557112
Desulfuromonas,0.00169355557536322,0.00152536929993577,0.0017931858936043,0.000712823932488675,0.00192888597736289,0.00161943319838057,0.00175772667350227,0.0026692394275607,0.00205223880597015,0.00162243597172326,0.00212724811448463,0.00101056200286869,0.00200979129090441,0.00119940029985007,0.00204651677314085,0.00432957379149413,0.00353530393793578,0.00233739837398374,0.00168424992397483,0.00258264462809917,0.00254192409532215,0.00322108345534407,0.00200922756362554,0.0017842859779733,0.00212457065967919,0.000993541977148535,0.00140214082965699,0.000892667375132837,0.00105633802816901,0.000739291150250054,0.000490934083916999
Amoebophilaceae,0,0,6.64142923557149e-05,0,0,6.22858922454064e-05,0,6.43190223508603e-05,0,0,3.22310320376458e-05,0,0,0.000128507174983937,0,8.00713779140262e-05,9.82028871648826e-05,0.00013550135501355,2.3392360055206e-05,0.000140871525169046,0,9.76085895558809e-05,0,3.07635513443672e-05,7.08190219893063e-05,0,0,0,0,0,0
Paludibacter,0,0,0,2.29943204028605e-05,3.63940750445827e-05,0.000155714730613516,0.000292954445583712,9.64785335262904e-05,0,5.79441418472592e-05,3.22310320376458e-05,0,0,0.000257014349967873,0.00135512597140408,7.43519937773101e-05,0,0.000474254742547425,0.000163746520386442,0,0,0,0.000111623753534752,0,0,0,3.41985568209022e-05,0,0.00202464788732394,0,0
Gemmobacter,0,0,3.32071461778575e-05,0.000137965922417163,3.63940750445827e-05,0.000124571784490813,0.000439431668375568,0.000289435600578871,0,0.000173832425541778,0.000290079288338813,0.000130395097144347,2.5766555011595e-05,0.000257014349967873,0.00135512597140408,0.000360321200613118,0.000327342957216275,0.000745257452574526,0.000701770801656179,0.000187828700225394,0.000211827007943513,4.88042947779405e-05,0.00014883167137967,3.07635513443672e-05,0,3.31180659049512e-05,0,4.25079702444208e-05,0.000484154929577465,0.000173950858882366,0.0001963736335668
Psychromonas,2.97115013221618e-05,0.000160565189466924,0.000365278607956432,0.000160960242820023,0.000254758525312079,0,7.32386113959279e-05,0,3.73134328358209e-05,0.000434581063854444,0.000128924128150583,0.000162993871430434,0.000283432105127544,0.000171342899978582,0.000193589424486297,0.000142984603417904,3.27342957216275e-05,0.000372628726287263,0.000140354160331236,4.69571750563486e-05,0.000211827007943513,0.000439238653001464,3.72079178449174e-05,0.00190734018335077,0,3.31180659049512e-05,0.000102595670462706,4.25079702444208e-05,4.40140845070423e-05,4.34877147205914e-05,6.54578778555999e-05
Candidatus Nitrosopumilus,0.000178269007932971,0,0,9.1977281611442e-05,0,0.000249143568981626,0,3.21595111754301e-05,3.73134328358209e-05,8.69162127708889e-05,4.83465480564688e-05,0,7.72996650347848e-05,0,0,1.71581524101485e-05,0,0,0,0,3.53045013239188e-05,9.76085895558809e-05,3.72079178449174e-05,9.22906540331016e-05,0,6.62361318099023e-05,3.41985568209022e-05,0,0.000220070422535211,0,9.81868167833999e-05
Vicinamibacterales (Acidobacteria group 6),0,0,0,0,0,0,0,3.21595111754301e-05,0,0.000144860354618148,3.22310320376458e-05,0,0,8.56714499892911e-05,0.000110622528277884,5.14744572304454e-05,3.27342957216275e-05,0,0.000163746520386442,0,0,0,0,0,0,0,0,0,4.40140845070423e-05,0,0
Leptospirales,0.000118846005288647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06090026478376e-05,0,0,0,0,0,6.83971136418043e-05,0.023336875664187,0.00682218309859155,0.00117416829745597,0.0002618315114224
MidBa8,0.00139644056214161,0.00152536929993577,0.00232450023245002,0.000781806893697257,0.00174691560213997,0.0018997197134849,0.0018309652848982,0.0020260492040521,0.00201492537313433,0.00173832425541778,0.00178882227808934,0.00149954361715999,0.00159752641071889,0.00175626472478047,0.00110622528277884,0.0020875752099014,0.00274968084061671,0.00582655826558266,0.00163746520386442,0.00319308790383171,0.00303618711385702,0.00297706198145437,0.0023440988242298,0.00104596074570848,0.00247866576962572,0.00195396588839212,0.00752368250059847,0.00110520722635494,0.000660211267605634,0.00243531202435312,0.0017346337631734
SZB50,8.91345039664854e-05,0.000240847784200385,0.000365278607956432,6.89829612085815e-05,0.000109182225133748,0.000342572407349735,0.000146477222791856,0.000192957067052581,0.000149253731343284,0.000231776567389037,0.000145039644169406,0.000195592645716521,0.00015459933006957,0.000299850074962519,0,0.000120107066871039,9.82028871648826e-05,0.000101626016260163,2.3392360055206e-05,0.000187828700225394,0.000141218005295675,0,0.00014883167137967,6.15271026887344e-05,0.000212457065967919,9.93541977148535e-05,0.000136794227283609,0.000170031880977683,8.80281690140845e-05,8.69754294411829e-05,3.27289389278e-05
Desulfocapsa,0.000297115013221618,0.000160565189466924,0,4.5988640805721e-05,0,6.22858922454064e-05,7.32386113959279e-05,0,7.46268656716418e-05,8.69162127708889e-05,8.05775800941146e-05,9.77963228582605e-05,0.000128832775057975,4.28357249946455e-05,8.29668962084128e-05,0.000463270115074009,0.00134210612458673,0.00013550135501355,0.000842124961987415,0.000140871525169046,3.53045013239188e-05,0,0.000111623753534752,0,0.000177047554973266,6.62361318099023e-05,0,8.50159404888417e-05,0,4.34877147205914e-05,6.54578778555999e-05
Sphingorhabdus,5.94230026443236e-05,0,0,2.29943204028605e-05,3.63940750445827e-05,6.22858922454064e-05,0.000219715834187784,3.21595111754301e-05,3.73134328358209e-05,0.000550469347548963,0.00011280861213176,3.25987742860868e-05,0.000128832775057975,0.000257014349967873,0.000470145745181006,0.00022305598133193,9.82028871648826e-05,0.000237127371273713,0.000163746520386442,9.39143501126972e-05,0.000211827007943513,0,0,0,7.08190219893063e-05,3.31180659049512e-05,6.83971136418043e-05,0,0.000132042253521127,8.69754294411829e-05,0.0001309157557112
Algoriphagus,5.94230026443236e-05,8.02825947334618e-05,0,4.5988640805721e-05,0,6.22858922454064e-05,7.32386113959279e-05,3.21595111754301e-05,7.46268656716418e-05,8.69162127708889e-05,0.00027396377231999,0.000228191420002608,0.00025766555011595,8.56714499892911e-05,0.0010509140186399,0.000280249822699092,0.000752888801597434,0.000169376693766938,0.000514631921214531,0.000610443275732532,0.000211827007943513,4.88042947779405e-05,0.000260455424914422,0.000123054205377469,0.000106228532983959,3.31180659049512e-05,3.41985568209022e-05,0,0.000132042253521127,8.69754294411829e-05,3.27289389278e-05
Albidovulum,0,0,0,0,0,3.11429461227032e-05,7.32386113959279e-05,0.000128638044701721,0,0,0,3.25987742860868e-05,0,0,0.000138278160347355,0,0,0,0,0,3.53045013239188e-05,0,0,0,0,0,0,0,0,0,0
Sva0485,0.00213922809519565,0.00184649967886962,0.00275619313276217,0.00294327301156614,0.00272955562834371,0.0028962939894114,0.00205068111908598,0.00315163209519215,0.00257462686567164,0.0018542125391123,0.003094179075614,0.00277089581431738,0.00322081937644937,0.00239880059970015,0.000442490113111535,0.00130401958317128,0.00222593210907067,0.0016260162601626,0.00219888184518936,0.00281743050338092,0.00222418358340688,0.00380673499267936,0.00275338592052389,0.00279948317233741,0.00265571332459899,0.00255009107468124,0.00239389897746315,0.00221041445270988,0.00140845070422535,0.00321809088932377,0.0010473260456896
Marinimicrobia (SAR406 clade),0.000713076031731883,0.000561978163134232,0.000796971508268579,0.000689829612085815,0.000254758525312079,0.000654001868576767,0.000585908891167423,0.000450233156456022,0.000783582089552239,0.000260748638312667,0.000451234448527042,0.000391185291433042,0.000644163875289874,0.000642535874919683,5.53112641389419e-05,0.000200178444785066,0.000392811548659531,0.000237127371273713,0.000584809001380149,0.000422614575507137,0.000353045013239188,0.000341630063445583,0.000334871260604257,0.000338399064788039,0.000495733153925144,0.000695479384003974,3.41985568209022e-05,0.000170031880977683,0.000176056338028169,0.00113068058273538,0.0002618315114224
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,5.94230026443236e-05,0,0,0,0,6.22858922454064e-05,7.32386113959279e-05,0,3.73134328358209e-05,0,0,9.77963228582605e-05,2.5766555011595e-05,0,0.000248900688625239,9.15101461874585e-05,0,6.77506775067751e-05,2.3392360055206e-05,0,0,0,0,0,0,0,0,0,0,0,6.54578778555999e-05
vadinHA49,2.97115013221618e-05,0,3.32071461778575e-05,2.29943204028605e-05,0.000109182225133748,9.34288383681096e-05,0.000219715834187784,0,3.73134328358209e-05,0.000144860354618148,8.05775800941146e-05,0.000195592645716521,0.00010306622004638,0,0.000138278160347355,5.71938413671616e-05,0,6.77506775067751e-05,7.01770801656179e-05,0,0,9.76085895558809e-05,3.72079178449174e-05,0,7.08190219893063e-05,3.31180659049512e-05,0,0,0.000132042253521127,0,0
Vibrio,0.000742787533054045,0.000401412973667309,0.00066414292355715,0.000298926165237186,0.000218364450267496,0.000155714730613516,0.000146477222791856,0.000289435600578871,0.000298507462686567,5.79441418472592e-05,0.000209501708244698,0.000260790194288695,0.00010306622004638,0.000128507174983937,0,9.15101461874585e-05,3.27342957216275e-05,0.000304878048780488,2.3392360055206e-05,0.000563486100676183,0.000706090026478376,0.000634455832113226,0.0008557821104331,0.00190734018335077,0.00106228532983959,0.00029806259314456,0.000376184125029924,0.000297555791710946,0.000660211267605634,0.000260926288323549,0.0002291025724946
